geoid10,downMean,upMean,downStdDev,upStdDev,tests,income,lon,lat
060390005061020,17.735601042124998,6.388546874999999,7.338524810125,1.3385689083749999,8,53152,37.0181444,-120.0998863
060390005083011,15.154031609999999,5.187660416666667,7.111474392999999,1.5961701298833333,8,81912,36.9484344,-119.9030318
060390010001022,10.3196781582,5.8110000992,4.2187743988,1.5130194265874997,8,40708,36.9202075,-120.0420604
060390010002008,7.253806183857143,2.2938923086142857,2.7811860842857143,0.812989877842857,8,92813,36.9573314,-119.7724617
060390010004092,10.3780890941875,4.630083750000001,4.351675056225,1.6721867939500001,8,32614,36.8693597,-120.1148423
060411011001021,14.298543246625,6.227247576537501,5.949111594624999,2.0288316012000003,8,146083,38.1259055,-122.5650878
060411012001035,24.499009375,10.092634375,10.75715490875,3.377687972875,8,67989,38.085061,-122.5479805
060411043001001,4.759292193349999,2.4960777917374997,2.3390202207875,0.840355231075,8,90893,38.0769693,-122.5120794
060411070004020,8.961051758783332,1.2640932539666667,4.705565977471667,0.4429239249166667,8,195962,38.0320084,-122.5758415
060411081003002,25.827319512499997,12.6093875,12.690361760124999,4.4925860845,8,81230,38.0108205,-122.548097
060411130004022,18.529701250000002,2.5326500000000003,6.511347524,0.3767111699,8,78295,38.0153328,-122.7181479
060411191003002,8.876465450749999,7.28816805555,3.50281881475,1.8061665168749999,8,74929,37.9503827,-122.5401342
060411211001021,20.582557670000003,11.490171875,9.262031614875,4.0766217745,8,124675,37.928696,-122.5179385
060411270001000,25.709536193125004,9.31506013615,7.615564362024999,3.0668936007375,8,100188,37.9071741,-122.5454116
060411281002008,7.8709457094,2.49723089444,4.713815557439999,0.90818187384,8,140130,37.8818055,-122.5452141
060411302012017,21.747849161999998,10.895525000000001,9.526592994625,3.466167494875,8,124500,37.8543401,-122.4929695
060411302024011,20.569211343499997,11.277093749999999,9.162738752125,3.420550061075,8,122132,37.8560943,-122.4939119
060411311002028,14.571909708833333,5.614869196016667,6.247029390500001,1.9816145096,8,160486,37.9127708,-122.5810754
